person,age,gender,loyalty,income,amount,reward,transaction,completed,received,rev_comp_ratio
0552370c278345298835cc70e616c96c,49.0,M,245.0,106000.0,64.79,15.0,3,2,4,0.5
0555eeabf1284cfd85c306caf9360d05,84.0,F,697.0,73000.0,102.03999999999999,10.0,5,3,5,0.6
055640cd12d04eb4b8a51ec67d451fc7,39.0,F,609.0,38000.0,213.22999999999996,12.0,23,4,5,0.8
055a06b9a6ad42fcaa1fe7706b5e21aa,63.0,F,19.0,70000.0,56.83,10.0,3,2,5,0.4
055eab487b874f38b65f3edf31b5eb41,64.0,M,1581.0,59000.0,51.1,4.0,16,2,4,0.5
056495e7cd754a6c81b25d4ae5ca5e02,37.0,M,185.0,57000.0,51.47,7.0,14,2,5,0.4
0565285a6b374513b887f9a6af7fa5bb,75.0,M,946.0,86000.0,95.74,15.0,4,2,4,0.5
05703c17280649238ea5005898dc7076,51.0,M,496.0,97000.0,129.85,20.0,6,2,3,0.6666666666666666
0578d2389a8f4e4a81f4d2648b85293e,49.0,F,324.0,78000.0,62.5,12.0,3,3,4,0.75
057f6741e0e0438e827cc0b18c601160,54.0,F,664.0,74000.0,120.44,10.0,7,2,4,0.5
0580b842b328497ea4bd463af56c17e2,65.0,F,270.0,120000.0,90.22999999999999,20.0,3,3,5,0.6
0581b31e87c64c92a64e1eb91bca5dc7,42.0,F,58.0,84000.0,107.22999999999999,4.0,5,2,4,0.5
058406afd91541fbae0060827c0ac156,70.0,F,20.0,91000.0,57.58,5.0,2,1,3,0.3333333333333333
0585b57db9514fc786b29008e693a49d,78.0,F,766.0,110000.0,177.87,22.0,7,3,5,0.6
05894078f0a84797a81049d3c3f04402,58.0,F,41.0,55000.0,38.370000000000005,14.0,7,3,5,0.6
058b4e5020734ba7b48b0b43119bab0f,72.0,M,284.0,40000.0,33.56999999999999,8.0,12,2,5,0.4
058e76ac9080489993e6adfbb943fd8d,63.0,F,733.0,95000.0,255.40999999999997,14.0,11,4,5,0.8
059de3bbf78b497fa190ecbc20d26521,71.0,F,375.0,50000.0,180.07000000000002,22.0,13,3,5,0.6
05a009c95e8d477cbed5c1661343bbb9,59.0,F,86.0,81000.0,83.21000000000001,32.0,4,5,5,1.0
05a490c5df01453fb33e6ddd7e1744be,55.0,F,573.0,41000.0,36.29,6.0,15,2,5,0.4
05a4da5c46034e42abb4495507d293bd,50.0,F,327.0,102000.0,160.76999999999998,4.0,6,2,3,0.6666666666666666
05a4f70725804ceab1daa9dc73734827,40.0,F,485.0,78000.0,151.88,22.0,8,3,3,1.0
05aca359cfb04309a05362db256954ae,28.0,M,1265.0,71000.0,34.28,3.0,12,1,4,0.25
05b0cd60c07e4ffdb1829da2010b55ee,43.0,M,1262.0,52000.0,55.120000000000005,9.0,17,3,4,0.75
05b1e22c61c849c4bddd497795f2ac37,57.0,M,768.0,111000.0,89.97,25.0,3,3,4,0.75
05bbe7decb6d43b684221df448979612,85.0,F,763.0,90000.0,76.4,10.0,4,1,5,0.2
05bedc6bbcc64a41b1745f6efe00776d,70.0,F,1093.0,105000.0,1148.9199999999998,20.0,9,3,5,0.6
05beec1cbeb8481d9bfb5844343ba374,53.0,F,955.0,83000.0,163.15,22.0,6,5,5,1.0
05c001b0be8a436dba8f7fdb7ac9273b,78.0,F,383.0,42000.0,31.580000000000002,2.0,11,1,4,0.25
05c64ce569db467a939173b41889a77a,80.0,F,556.0,116000.0,1030.6,30.0,13,5,6,0.8333333333333334
05dedca5b2034055a64979a2c28b3477,62.0,M,230.0,70000.0,105.69999999999999,14.0,7,3,4,0.75
05e14ffbb5234affb70068da5fafbb25,75.0,M,822.0,98000.0,374.25999999999993,13.0,14,4,4,1.0
05e3b4ecea3b45adb9734a2793eeb26f,24.0,M,976.0,65000.0,60.18000000000001,7.0,17,2,5,0.4
05e6bcb70fe14e0da4730527ca35a4ae,84.0,O,929.0,51000.0,107.51,25.0,9,4,6,0.6666666666666666
05e96e45ce6045edbf84b14a6b557a18,40.0,F,216.0,71000.0,49.34,5.0,2,1,5,0.2
05ea8d8a95eb4b209a6e048878470df1,62.0,F,996.0,111000.0,133.53,12.0,5,3,4,0.75
05f33951bb1047f2a5b277d84c675cab,57.0,F,940.0,78000.0,100.34,12.0,4,2,4,0.5
05f4d69f73024172a23a350e611166b4,36.0,F,190.0,47000.0,77.74000000000001,25.0,7,4,5,0.8
05fc000adcf544ed9a726f45adac5896,58.0,F,469.0,68000.0,224.45,15.0,12,3,6,0.5
05fc9b1280454d84a712d8cb763c7c79,64.0,M,247.0,79000.0,185.72,25.0,11,4,5,0.8
0607b32041f94d65a07835fc9a13416a,78.0,M,919.0,77000.0,182.66999999999996,13.0,10,3,4,0.75
060f8becdb7543ed82d9ef1afd10e274,55.0,M,974.0,100000.0,259.80000000000007,25.0,10,4,4,1.0
0610b486422d4921ae7d2bf64640c50b,55.0,F,376.0,112000.0,77.01,5.0,3,1,2,0.5
06131d1c0a154320bd9b24af9f51f76d,47.0,F,593.0,59000.0,120.02,20.0,7,5,5,1.0
06186260c2554978a92be071e4fe3c79,21.0,F,184.0,46000.0,68.36999999999999,5.0,19,2,4,0.5
061afeca89524537b960b57b0a609533,57.0,M,758.0,67000.0,49.83,15.0,3,2,5,0.4
061e7367906a4d0087b8e8f2f92a313e,35.0,F,349.0,60000.0,257.21,36.0,15,6,6,1.0
0622afdf88de4cb4b0b59f08312c344c,64.0,F,4.0,66000.0,17.29,5.0,5,1,5,0.2
062964a129f64110a3919595cd731141,66.0,F,526.0,110000.0,171.84000000000003,20.0,7,3,4,0.75
062bebd7d15a422aacfbe41412c1bbd5,51.0,M,1013.0,66000.0,50.73,11.0,11,3,3,1.0
062d468f10ff4489822fbdd647e57398,54.0,M,1491.0,37000.0,58.82,8.0,20,3,6,0.5
0632e74a24484c819d06eb086298c406,52.0,M,226.0,72000.0,117.93999999999998,20.0,5,4,6,0.6666666666666666
06476b6b8d2a46a4a6a010ad0bb41698,67.0,F,684.0,111000.0,223.52000000000004,24.0,8,4,4,1.0
0647d8018845486094ce99b6ca99eb6c,48.0,M,169.0,47000.0,75.88999999999999,18.0,7,3,4,0.75
064c75dd2f664b5f9c1daa3d588d3073,73.0,F,258.0,48000.0,24.59,2.0,6,1,4,0.25
0650c7a4df92429f8b695a4b646aa195,66.0,F,732.0,113000.0,143.47,22.0,5,4,5,0.8
0651e2ab376f4608886a5b4a310944fc,81.0,F,1248.0,89000.0,226.18999999999997,25.0,10,4,6,0.6666666666666666
0653f4c3e0524329896a2cbb7a423090,77.0,F,417.0,56000.0,161.25,20.0,11,3,4,0.75
065467da18c743a7b8a87c9fd2d536d9,46.0,M,1004.0,56000.0,138.70000000000002,18.0,9,3,6,0.5
06546973bb7942f9bac814496d70678c,45.0,F,545.0,62000.0,183.68,10.0,12,3,3,1.0
06609f295aba4e42abdaf07c2f758303,38.0,F,1254.0,69000.0,70.78999999999999,8.0,16,2,3,0.6666666666666666
066146d1b92b4bd88ca2e7e0729bce5c,60.0,F,107.0,71000.0,65.11,13.0,4,2,4,0.5
06647904f5c84f299ec20efa1cf923f4,73.0,M,718.0,57000.0,39.79,3.0,17,1,3,0.3333333333333333
066eb63659fa4f63b80eb829237dfbc4,51.0,M,875.0,55000.0,124.25,20.0,9,4,6,0.6666666666666666
0673e9690e874b7b842da2be63d2de84,82.0,M,161.0,96000.0,123.08,5.0,5,1,4,0.25
0679b66105224a0c960efdb95f19ee1d,39.0,M,817.0,32000.0,30.51,4.0,18,2,5,0.4
067d163ebd2748cf954bd1ccc4cfa4af,70.0,F,355.0,90000.0,124.50000000000001,15.0,6,3,4,0.75
067ee299952e49328b06da73e2ba1965,71.0,M,340.0,43000.0,15.61,5.0,5,1,5,0.2
0681388282b14555ac390bef6c526ed7,21.0,M,1643.0,65000.0,41.71,2.0,11,1,3,0.3333333333333333
06833436ed1a4cc1bda33978472e4444,59.0,F,269.0,93000.0,103.17,23.0,4,3,6,0.5
06ab01a0775d4b35bceca2d607271874,70.0,F,755.0,70000.0,185.07999999999998,13.0,11,4,5,0.8
06b14580b3d44014b99214631b841e66,58.0,F,898.0,91000.0,207.19,20.0,8,4,5,0.8
06b81e95ef4b41d494b03f4832b2c82e,31.0,O,492.0,35000.0,153.84,15.0,17,3,4,0.75
06b99e8cc24b426f8a578c749974b88a,56.0,F,184.0,109000.0,400.53,14.0,15,4,5,0.8
06ccdaa9fbaa4c21b4321c83bcd2a000,40.0,M,250.0,51000.0,144.22,15.0,11,4,5,0.8
06d34b0fb66e4feea9b2c765755a8e1f,65.0,M,305.0,82000.0,100.08,22.0,4,4,5,0.8
06d7f5abc31b4a02836349333ac02f33,56.0,F,407.0,69000.0,177.9,32.0,10,6,6,1.0
06d95051c47a42f1a0704fca3be979be,65.0,M,1296.0,87000.0,86.19999999999999,5.0,3,1,3,0.3333333333333333
06de851506d44f9f803058b8e01d4392,53.0,M,1635.0,68000.0,77.58,9.0,23,3,6,0.5
06e2f7db27064b629f73908f6b187561,47.0,F,9.0,50000.0,33.31,7.0,2,2,6,0.3333333333333333
06ed8e3c641e4e8e803f336e5b20ddd7,53.0,F,276.0,114000.0,130.14,14.0,5,3,3,1.0
06f4bfb1cb4c4c968add3d9980a279fa,75.0,M,224.0,75000.0,205.42,30.0,9,4,4,1.0
0707c762ab764cb2a29fec7f1cb798ba,37.0,M,94.0,97000.0,87.5,12.0,4,3,4,0.75
070a3bb5f2874b9da388626c84b4b64a,85.0,M,406.0,47000.0,50.29,8.0,11,2,5,0.4
070c6e10c833437d9e28ea80b0af48d8,71.0,M,230.0,55000.0,172.1,12.0,14,3,4,0.75
07220f70535d46459cbe0ca0e2c85dec,36.0,M,302.0,61000.0,36.86,3.0,13,1,6,0.16666666666666666
07223b7cc9d448b196562395c8f8d4c7,37.0,M,225.0,92000.0,133.22,5.0,5,1,2,0.5
072731be403a472883bed6c38a8e7aa8,50.0,M,744.0,73000.0,131.9,23.0,8,4,4,1.0
073190b534ba4e36803151ebe0e5ee27,54.0,M,693.0,96000.0,227.08,5.0,10,1,4,0.25
073e3ef64e344bc8891732b558582492,83.0,M,233.0,71000.0,134.71,20.0,8,4,4,1.0
073fce5708884b30a28b65b3cb15a919,58.0,M,559.0,96000.0,392.29,33.0,15,6,6,1.0
074b758a424a4d618f97e18bf3e2e4a8,24.0,M,333.0,63000.0,34.260000000000005,7.0,10,2,3,0.6666666666666666
074c30edf3194b0e9cebaf64256bcfe1,57.0,M,1490.0,36000.0,68.56,4.0,29,2,4,0.5
074e7e5b342a4254ad649dc6aeb6fa04,51.0,M,107.0,53000.0,16.11,5.0,2,1,6,0.16666666666666666
0750f076ecc945a99bcec8c00d1291e9,60.0,F,666.0,73000.0,254.72,30.0,12,4,5,0.8
0758cd8721ca4bb88a32162e244d715f,22.0,F,480.0,53000.0,150.04000000000002,20.0,10,4,5,0.8
075d0096867d4a08901e1715c038eaa5,30.0,M,333.0,47000.0,94.22999999999998,5.0,7,1,4,0.25
07636351f331428d8dca7e8c29efa73b,75.0,M,276.0,99000.0,149.63,13.0,5,3,5,0.6
07637d5afb234025bc95687f69fc6356,66.0,F,438.0,96000.0,291.76,9.0,11,3,3,1.0
0777ced8b2004b7e8e33a3cbe0ee3be6,48.0,F,436.0,52000.0,145.99,12.0,11,2,3,0.6666666666666666
07805efd53494b8fa08f661e311dad9e,53.0,F,637.0,95000.0,134.88,12.0,5,3,3,1.0
0785f1fce0b04ba08e01c7d2ebab4917,51.0,F,345.0,78000.0,87.61,25.0,4,4,5,0.8
078808d49ac341a0a303212f258a3410,66.0,F,94.0,59000.0,72.08,5.0,5,1,4,0.25
078d8748630a4a66ba59d6ed6cc023bf,90.0,O,333.0,63000.0,80.85,13.0,5,2,4,0.5
0794f1312de44cc3afca03add293fb24,51.0,F,651.0,87000.0,177.67,32.0,8,5,6,0.8333333333333334
079a60e8e7694ffb8d9a4ddf45e85897,27.0,F,572.0,66000.0,222.95999999999998,7.0,14,2,6,0.3333333333333333
07a00827302441ee968555e2fd20dbcd,48.0,F,327.0,85000.0,318.90999999999997,22.0,14,4,5,0.8
07adfad3f0c54e738d60fd5a51285486,54.0,M,24.0,37000.0,105.91,17.0,13,3,5,0.6
07b37c82377e4e5ba8cf8eb6ed39d052,39.0,M,582.0,99000.0,295.03999999999996,20.0,11,5,5,1.0
07b78a8616714b58ad3a9ed94126c459,73.0,F,192.0,89000.0,183.97000000000003,12.0,8,3,3,1.0
07b89f3fed16463b9fb391f40d6e1c58,58.0,M,1064.0,43000.0,49.96,2.0,13,1,3,0.3333333333333333
07b9aa69f88a493f91add35a5a87d426,71.0,M,595.0,64000.0,96.81,2.0,7,1,3,0.3333333333333333
07bdb81f215b4ef19653675c6eb2c447,64.0,M,362.0,76000.0,66.78,15.0,3,2,4,0.5
07c44df054f241aab553723ed855ca21,58.0,F,1077.0,54000.0,229.84,15.0,17,3,5,0.6
07d157fd060949a38730a1872b668c05,55.0,M,808.0,91000.0,277.51,23.0,10,4,4,1.0
07d1d0df6d1e467ba9e23844145b1477,59.0,F,121.0,74000.0,170.74,15.0,9,4,4,1.0
07dc543bf5d24eb9893c1a3f199f275f,20.0,F,701.0,30000.0,158.5,14.0,23,4,6,0.6666666666666666
07df8065f7894333b51f57c1999dfb6c,83.0,F,508.0,69000.0,208.04000000000002,14.0,13,3,3,1.0
07e29d02d0074da28b430e1dc40cc1fc,81.0,F,904.0,75000.0,133.53999999999996,31.0,8,6,6,1.0
07e7d74b98e9496eae8226d4af05f33b,21.0,F,984.0,66000.0,270.43,14.0,18,4,4,1.0
07ebe89c877e4328b60f4e5676452ee1,73.0,F,80.0,79000.0,55.9,2.0,3,1,5,0.2
07f4ec4a70cd456583e224bb6d2d1787,33.0,F,678.0,64000.0,155.09000000000003,20.0,9,3,6,0.5
08031f6005104429b664b7abd3a54136,53.0,F,636.0,103000.0,224.40000000000003,12.0,8,3,3,1.0
08081f80dad246c29d7ef266ff3f4765,87.0,F,384.0,89000.0,283.46000000000004,10.0,11,3,3,1.0
08083d179b0b4c1e895c27261aca17a7,63.0,F,825.0,58000.0,133.49,20.0,8,4,4,1.0
0809ff2ff8fe461ea8996377a7abd46d,58.0,M,198.0,76000.0,157.59000000000003,32.0,8,5,6,0.8333333333333334
080fc5e11b2a4dbeb88e1ffa952cb638,43.0,M,15.0,77000.0,48.83,4.0,2,2,5,0.4
0821c517c4544631b2f540933caeb98b,33.0,F,357.0,40000.0,70.89,13.0,9,2,4,0.5
08243bf7c8df469591c0b9d29074463d,49.0,M,523.0,39000.0,159.68,18.0,11,3,4,0.75
082624ed9a14484e914323d0cd586ca8,56.0,M,1059.0,95000.0,56.379999999999995,15.0,3,2,6,0.3333333333333333
08331c061bd140c2ae27b8d735763e79,42.0,M,829.0,48000.0,24.77,8.0,10,2,5,0.4
083977ebbd00410dbc2054e7fd62513b,62.0,M,621.0,86000.0,215.29,10.0,9,2,5,0.4
0842bae0ce7f4dd283c868b01a19f793,54.0,F,529.0,56000.0,228.01,19.0,14,4,5,0.8
0846873e9e4d4d19afa993278b1e8f3d,51.0,F,815.0,108000.0,189.88,9.0,8,3,6,0.5
084afe9e774d4e54b5ccaf786cd29f67,67.0,F,705.0,52000.0,93.49000000000001,10.0,8,2,5,0.4
084c6cf4cd3a46a288e55ab2213e644c,52.0,M,304.0,34000.0,59.699999999999996,10.0,9,2,6,0.3333333333333333
08579355f46b49efa8412ddacc4ac832,60.0,F,353.0,87000.0,134.99,15.0,6,2,5,0.4
0860d25635e84c6a95c6f32cae8b9c37,37.0,F,277.0,63000.0,178.76,10.0,10,2,3,0.6666666666666666
0861b9ca31b741bb8b411b18f82d18f6,73.0,M,394.0,92000.0,298.64,22.0,12,5,6,0.8333333333333334
086dc8a56e3d467d81bf7e47efca0404,51.0,M,377.0,81000.0,169.01000000000002,35.0,7,4,5,0.8
0872d0fa41104fcaaf143ddc1b81a420,83.0,F,452.0,73000.0,246.75000000000003,27.0,12,5,5,1.0
087d0fcdbf294f7494a96d8d6a56cf41,26.0,F,1795.0,72000.0,40.760000000000005,10.0,11,2,4,0.5
088debab4050432abc4817f192abc702,37.0,F,80.0,57000.0,33.53,10.0,2,4,5,0.8
088fe373367145d291e5b03d483accd7,47.0,M,1173.0,60000.0,46.53000000000001,3.0,15,1,4,0.25
08926f1f08c34a4a9681ab3d6a5ef17e,73.0,F,352.0,113000.0,184.98999999999998,26.0,6,5,5,1.0
08954e2b550f423a98b664ace2d26c7f,52.0,M,1056.0,74000.0,60.69,20.0,4,3,4,0.75
089884c069654beba55de2442e32ea82,49.0,F,393.0,81000.0,215.16000000000003,27.0,10,4,5,0.8
089d00cfd1fc45258ce97ebd2e4779f8,85.0,F,969.0,75000.0,408.09999999999985,13.0,23,4,4,1.0
08a5adf50a9b40a9b5bb24019d0a55fc,81.0,M,35.0,74000.0,766.5499999999998,7.0,7,3,4,0.75
08adbb1879624d0bbe54ecc9748fcd57,55.0,M,564.0,34000.0,87.7,5.0,11,1,4,0.25
08d03b9d8e3c4e33b87df24433217301,64.0,F,402.0,95000.0,248.29,21.0,8,5,6,0.8333333333333334
08d06b602c844926a037b0b253901d52,44.0,M,1161.0,84000.0,164.28,14.0,9,4,4,1.0
08d655efbe574f538c445adac44085b3,55.0,M,939.0,83000.0,255.0,25.0,12,3,4,0.75
08dc093548804971b6049d7a50a78f21,63.0,F,602.0,63000.0,110.28999999999999,5.0,7,1,2,0.5
08df8f2800684b3ba9e1e18d76ef51dd,64.0,M,1038.0,80000.0,173.54000000000002,22.0,8,3,3,1.0
08e5303c6da84aeba3cefb6e8fe370eb,28.0,F,653.0,68000.0,31.05,5.0,12,1,6,0.16666666666666666
08e66f9936c545d4aedf21d35b96baf6,62.0,F,1085.0,55000.0,105.61,14.0,9,4,6,0.6666666666666666
08e9830fef754fc7aa560823d6127259,63.0,M,1153.0,46000.0,47.21000000000001,7.0,17,2,3,0.6666666666666666
08eae23115f745e6a388307d62261686,56.0,M,777.0,64000.0,229.17,27.0,13,5,6,0.8333333333333334
08eb126ad33f447ca3ad076482445c05,30.0,M,1018.0,57000.0,290.07,13.0,22,3,4,0.75
08f5b62adc9143de953cf983f435536b,61.0,F,646.0,56000.0,79.73,29.0,7,5,5,1.0
08fd4c97526a46b58919a0d48ec65434,49.0,F,383.0,71000.0,134.28,7.0,7,2,2,1.0
08ff04fc9e9243869a95e447674c31e0,39.0,M,655.0,83000.0,196.76,16.0,11,4,6,0.6666666666666666
08ff7a65c7824da19966319a5cd99bc2,52.0,O,968.0,84000.0,211.75,14.0,10,3,3,1.0
09064dd864994ff19040ad8c2b2572ee,84.0,M,895.0,52000.0,141.14000000000001,17.0,12,3,4,0.75
090787edb9ca42a7ac812641fe2ab118,32.0,M,1488.0,40000.0,81.05,15.0,22,3,6,0.5
091c007c27584fb4850eb5fa0ff890e5,67.0,F,1011.0,66000.0,118.82,10.0,7,3,4,0.75
09218129551d4929a3beea8d3eafd787,79.0,M,638.0,71000.0,124.64,23.0,6,3,4,0.75
0922ba5634c748439e91d5c6ed793d8e,40.0,F,359.0,86000.0,64.95,15.0,3,2,5,0.4
0934fd310ac249179c6b61292cc14e8c,49.0,F,272.0,32000.0,23.86,3.0,12,1,4,0.25
09367ecb1ea4474b8810b7ece379e60c,93.0,M,220.0,52000.0,148.88,22.0,13,4,6,0.6666666666666666
093f0c09cc7242228edbb0e52ca14af6,36.0,M,404.0,35000.0,61.16000000000001,6.0,24,3,5,0.6
094630a89b2e45129af4384494385492,49.0,M,1014.0,71000.0,91.0,10.0,6,3,4,0.75
0951cc66d2f841e99cce016730c3f6da,72.0,F,997.0,41000.0,451.41,21.0,15,5,6,0.8333333333333334
09531802efb9407586a3061eefd9cfef,56.0,O,148.0,72000.0,104.57,20.0,7,2,4,0.5
095387dd9436426fa454cda037297d0a,62.0,F,5.0,107000.0,176.89,8.0,6,3,5,0.6
095bc1a9b5f64d0f88ed616df292a3ec,18.0,M,250.0,55000.0,135.14,10.0,8,2,5,0.4
095cc9fc7aaa428b99c0ad42b3949fc5,27.0,M,646.0,45000.0,211.82,17.0,17,3,6,0.5
096d06b35e534a08b20bc00850c31919,53.0,F,1185.0,69000.0,136.98000000000002,14.0,8,3,5,0.6
0973a73fb67147e09659b92bc511eb78,56.0,F,789.0,81000.0,229.60999999999999,5.0,11,2,5,0.4
09752271072d4a259ee5f35e077bbe3e,31.0,M,1493.0,58000.0,27.59,2.0,9,1,5,0.2
0975267d50f7470da79d18591352e13d,53.0,F,231.0,62000.0,89.62,12.0,6,2,5,0.4
0976fd3ecfb84e1ca92d90b6adc2001c,51.0,M,245.0,41000.0,179.42,11.0,13,4,5,0.8
0978745a7e524deeabd326d6e5a13d0c,49.0,F,620.0,77000.0,106.44,33.0,7,5,6,0.8333333333333334
097be133b42b4be1963a109e7ab62417,66.0,M,1606.0,82000.0,141.7,10.0,5,2,5,0.4
097e0be7292b4349a952e59ee82bab73,19.0,M,216.0,32000.0,22.21,2.0,6,1,3,0.3333333333333333
0982f641668e470d9946a58b8c3ccb88,26.0,M,469.0,61000.0,37.849999999999994,2.0,11,1,4,0.25
098b861b283940bcb24ec4dc78f16cc0,77.0,F,64.0,58000.0,40.72,5.0,3,1,4,0.25
098d957407b44982a3debf3337aa6b9c,53.0,F,650.0,37000.0,95.25,2.0,14,1,4,0.25
0990624579434298afa4aa83a1202e72,60.0,F,94.0,81000.0,98.98,10.0,4,1,5,0.2
09916e16312345b6a9bed4b77e0211c3,57.0,M,426.0,57000.0,227.97,27.0,15,5,6,0.8333333333333334
09926978a42248f08791fe53fc7ac085,56.0,F,840.0,110000.0,143.30999999999997,9.0,6,4,5,0.8
0999506e6713408b96827816f547f0ff,57.0,M,194.0,56000.0,95.67,24.0,5,5,5,1.0
09a232cdf36d4d2b9d23a860493ce998,67.0,M,313.0,36000.0,113.68000000000002,26.0,15,5,6,0.8333333333333334
09a5c16b6b9d4aa8a6d1301620c0e900,69.0,F,1297.0,49000.0,40.279999999999994,2.0,14,1,5,0.2
09a6798f587a404c8c44a2cd5fd2d940,66.0,M,289.0,54000.0,122.72999999999999,15.0,11,2,2,1.0
09ac1d69e9f74deb835ecdfac30ae8f1,66.0,M,628.0,55000.0,113.01,20.0,8,3,5,0.6
09bed795bc814b4e9ab2cad8f8b78fc0,77.0,F,792.0,109000.0,228.07,6.0,8,3,5,0.6
09c361194dfa428e9b859561d7ea8188,44.0,M,1061.0,81000.0,155.04,20.0,8,2,3,0.6666666666666666
09c944213971466cba17010979413eaa,27.0,M,33.0,51000.0,29.87,3.0,9,1,3,0.3333333333333333
09c957e5a4ac4c339b25fe08b12cd921,46.0,M,169.0,32000.0,69.95,12.0,8,3,5,0.6
09cb1b009f154a9a93af117920ddb353,70.0,M,192.0,68000.0,91.68,12.0,6,3,5,0.6
09ccb706f86c4d1ca7a35d054caa9fb5,51.0,M,1276.0,50000.0,72.12,10.0,22,2,6,0.3333333333333333
09ccc48287ba46f59a92d9ed89dec344,21.0,F,747.0,40000.0,153.63,22.0,14,4,5,0.8
09dee7958cca49c3b32e3b3cf8ed1165,19.0,F,418.0,73000.0,229.66000000000003,3.0,13,1,3,0.3333333333333333
09e7e40eb89943458f4f79fe2e023dd6,44.0,M,288.0,36000.0,21.560000000000002,3.0,6,1,6,0.16666666666666666
09f9c7a696c340cf988d9a38c8a495e2,53.0,M,418.0,83000.0,120.13,15.0,6,2,3,0.6666666666666666
0a0034a3fe9644d49d77729378751043,72.0,M,1223.0,55000.0,38.220000000000006,8.0,18,2,4,0.5
0a03ef333feb47db93bf30d6ef41b239,43.0,M,105.0,37000.0,47.81,15.0,5,2,2,1.0
0a0730c8bc904102a088b1e2e9b6e7a7,24.0,F,296.0,73000.0,254.14,30.0,15,4,5,0.8
0a08679f042649e6b771d3fd7f6d69e7,37.0,M,1082.0,53000.0,109.89999999999999,10.0,7,2,5,0.4
0a0bb27cb9904b638d376ad1c6d09e81,65.0,F,666.0,99000.0,385.69,25.0,13,5,5,1.0
0a0e0f2c65304dd2ae36d854baac2cbe,34.0,F,283.0,63000.0,207.99,25.0,14,4,6,0.6666666666666666
0a13150de06440bea92ed6aeaadf5b9d,38.0,M,11.0,77000.0,43.99,12.0,3,2,5,0.4
0a16939f97dd42e39272e5ea36163a64,73.0,F,91.0,56000.0,30.79,10.0,3,1,4,0.25
0a197ecc873f4c04998372999e80ce79,70.0,F,1071.0,75000.0,260.77,17.0,12,3,3,1.0
0a225a4c15904951b5b31d949a0d968a,46.0,M,795.0,53000.0,146.55,25.0,11,4,6,0.6666666666666666
0a28210b220047fb88b58fe001f940c0,53.0,M,303.0,84000.0,153.59,20.0,7,4,5,0.8
0a2d08c3970c4d2181711b61f4f9cb31,54.0,M,83.0,97000.0,68.96000000000001,15.0,3,2,5,0.4
0a2d35d038d04a3698c382cc9cb976f9,46.0,M,775.0,36000.0,80.49000000000002,10.0,11,1,5,0.2
0a331bcbd92f4719ab8ad2223fd588fe,66.0,F,602.0,85000.0,215.60000000000002,10.0,8,1,1,1.0
0a34323c7f254960979fb7c6cafa6b3c,68.0,M,1262.0,70000.0,178.54,17.0,10,3,5,0.6
0a3a378dedac4d5f80aa616e5c8007b3,51.0,F,338.0,86000.0,109.57,5.0,4,1,5,0.2
0a3a8cc5e3d64253b7300797cb07c818,22.0,F,348.0,70000.0,202.5,37.0,10,5,5,1.0
0a3b7be9b7d44dbc9e02db3b86d19e28,69.0,M,1053.0,84000.0,130.3,20.0,6,4,5,0.8
0a3c4a0c066d49f1ad4eb52987a0fb05,64.0,M,811.0,98000.0,1084.84,18.0,9,3,3,1.0
0a3e6bcfc66445babbaeee2ce9a9fd85,43.0,M,1586.0,94000.0,193.83,9.0,8,3,3,1.0
0a4153113a484ad8bf54b623d9ab3504,58.0,F,565.0,83000.0,138.66000000000003,12.0,6,3,5,0.6
0a43626c07724771836f653098a19ec8,65.0,F,350.0,112000.0,74.82,7.0,3,2,4,0.5
0a445954a2f749df8f0811d466dd31e0,25.0,M,83.0,72000.0,183.8,15.0,9,2,6,0.3333333333333333
0a47df892c774c7aae037b231baae5db,69.0,M,795.0,88000.0,102.94,10.0,5,1,3,0.3333333333333333
0a4a8c491ba646b89638bd32cb9ed0e3,45.0,F,1561.0,48000.0,54.52,9.0,14,3,4,0.75
0a514b89adbc4ace99b6c22782c6fd71,73.0,M,41.0,61000.0,144.94,17.0,12,3,5,0.6
0a56a31dc8614353abf47c5a027e657b,52.0,M,1104.0,71000.0,40.24,4.0,11,2,5,0.4
0a56aac1e1b34467aabab91930db6786,51.0,F,911.0,105000.0,332.45000000000005,17.0,13,5,6,0.8333333333333334
0a59aabdf1fc4f999711d65fb84c4f90,63.0,M,1797.0,40000.0,24.920000000000005,2.0,9,1,4,0.25
0a5bf99f04044a00b1c51b0ab02201af,21.0,F,35.0,40000.0,25.459999999999997,5.0,6,1,5,0.2
0a68034a1858477e8053ca18a05c213c,69.0,F,456.0,110000.0,61.730000000000004,10.0,2,1,4,0.25
0a6d56d11a9b43bdb6aec1be26ae3f52,56.0,M,222.0,39000.0,39.82,7.0,8,3,5,0.6
0a73c45eda784402957f033343dabeed,63.0,M,596.0,44000.0,168.70999999999998,12.0,16,2,5,0.4
0a79a089b9d543438ba577e66e0eea82,40.0,M,541.0,86000.0,278.14,22.0,13,4,4,1.0
0a7ac081fbc147cf827c5df27db32f00,86.0,F,89.0,99000.0,86.77,15.0,3,3,6,0.5
0a7c7af5e814481b8e4a4a3b6e2f8697,56.0,M,747.0,107000.0,861.33,19.0,7,4,5,0.8
0a892db1033e4da3bc8ac7435f1646d9,78.0,M,555.0,74000.0,182.82999999999998,27.0,9,4,5,0.8
0a93a485420b4285949568ff618d10df,61.0,F,705.0,99000.0,261.51,32.0,9,5,5,1.0
