time,offer_id,person,event,reward_x,offer_type,validity_0,validity_1,gender,age,became_member_on,income,generation,loyality
558,2906b810c7d4411798c6938adc9daaa5,01b6d7e8f0884deb936a8a7f15dba895,offer completed,2.0,discount,1,1,M,48.0,2013-08-15,52000.0,40s,1806.0
558,fafdcd668e3743c1bb461111dcafc2a4,01b6d7e8f0884deb936a8a7f15dba895,offer completed,2.0,discount,1,1,M,48.0,2013-08-15,52000.0,40s,1806.0
582,2906b810c7d4411798c6938adc9daaa5,01b6d7e8f0884deb936a8a7f15dba895,offer completed,2.0,discount,1,1,M,48.0,2013-08-15,52000.0,40s,1806.0
108,2298d6c36e964ae4a3e7e9706d1fb8c2,01de69b5edab4b89859ea8a7214ba35a,offer completed,3.0,discount,1,1,F,53.0,2017-04-23,84000.0,50s,459.0
360,2298d6c36e964ae4a3e7e9706d1fb8c2,01de69b5edab4b89859ea8a7214ba35a,offer completed,3.0,discount,1,1,F,53.0,2017-04-23,84000.0,50s,459.0
426,4d5c57ea9a6940dd891ad53e9dbe8da0,01e09d713abe4a36a70a33fe4b40534e,offer completed,10.0,bogo,1,1,F,60.0,2015-08-24,74000.0,50s,1067.0
186,fafdcd668e3743c1bb461111dcafc2a4,01e8739670a042b3877f8e843bdf55a7,offer completed,2.0,discount,1,1,F,54.0,2015-10-24,119000.0,50s,1006.0
612,fafdcd668e3743c1bb461111dcafc2a4,01e8739670a042b3877f8e843bdf55a7,offer completed,2.0,discount,1,1,F,54.0,2015-10-24,119000.0,50s,1006.0
426,f19421c1d4aa40978ebb69ca19b0e20d,01e91c5bc14148b2a4de0ce819e4c500,offer completed,5.0,bogo,1,1,,,,,,
384,2298d6c36e964ae4a3e7e9706d1fb8c2,01ef4c6618b64334a15914ff9963eaac,offer completed,3.0,discount,1,1,F,70.0,2017-11-09,92000.0,60s,259.0
378,2906b810c7d4411798c6938adc9daaa5,01f33ff554d0443a9841adfd66d253f6,offer completed,2.0,discount,1,1,F,69.0,2017-12-20,79000.0,60s,218.0
12,9b98b8c7a33c4b65b9aebfe6a799e6d9,01f46a5191424005af436cdf48a5da7c,offer completed,5.0,bogo,1,1,O,63.0,2015-09-20,89000.0,60s,1040.0
384,ae264e3637204a6fb9bb56bc8210ddfd,01f46a5191424005af436cdf48a5da7c,offer completed,10.0,bogo,1,1,O,63.0,2015-09-20,89000.0,60s,1040.0
336,fafdcd668e3743c1bb461111dcafc2a4,01f663b988964a4caca8b19abecb551d,offer completed,2.0,discount,1,1,F,62.0,2017-05-31,62000.0,60s,421.0
444,9b98b8c7a33c4b65b9aebfe6a799e6d9,01ff6c5d8d014dbd8c120e2b43a065ea,offer completed,5.0,bogo,1,1,F,54.0,2017-04-02,58000.0,50s,480.0
606,f19421c1d4aa40978ebb69ca19b0e20d,01ff6c5d8d014dbd8c120e2b43a065ea,offer completed,5.0,bogo,1,1,F,54.0,2017-04-02,58000.0,50s,480.0
90,4d5c57ea9a6940dd891ad53e9dbe8da0,0200f61c69da4c2ea078842cdaf234e6,offer completed,10.0,bogo,1,1,M,64.0,2016-12-10,76000.0,60s,593.0
228,2298d6c36e964ae4a3e7e9706d1fb8c2,0200f61c69da4c2ea078842cdaf234e6,offer completed,3.0,discount,1,1,M,64.0,2016-12-10,76000.0,60s,593.0
450,2906b810c7d4411798c6938adc9daaa5,0200f61c69da4c2ea078842cdaf234e6,offer completed,2.0,discount,1,1,M,64.0,2016-12-10,76000.0,60s,593.0
684,2906b810c7d4411798c6938adc9daaa5,0200f61c69da4c2ea078842cdaf234e6,offer completed,2.0,discount,1,1,M,64.0,2016-12-10,76000.0,60s,593.0
666,2298d6c36e964ae4a3e7e9706d1fb8c2,020354b1aea342cbaa018993f68fba68,offer completed,3.0,discount,1,1,,,,,,
0,4d5c57ea9a6940dd891ad53e9dbe8da0,0206e1388c34454caba2b7fce3123943,offer completed,10.0,bogo,1,1,M,39.0,2017-06-04,71000.0,30s,417.0
414,f19421c1d4aa40978ebb69ca19b0e20d,0206e1388c34454caba2b7fce3123943,offer completed,5.0,bogo,1,1,M,39.0,2017-06-04,71000.0,30s,417.0
570,2298d6c36e964ae4a3e7e9706d1fb8c2,020be6e9805649858595dfbaab15ccd7,offer completed,3.0,discount,1,1,M,67.0,2016-01-07,39000.0,60s,931.0
414,f19421c1d4aa40978ebb69ca19b0e20d,020cd0f8047142e18a754303f9337d53,offer completed,5.0,bogo,1,1,F,83.0,2018-05-13,67000.0,80s,74.0
168,4d5c57ea9a6940dd891ad53e9dbe8da0,020d72e77c704c42bb0a858c1aaa3bcd,offer completed,10.0,bogo,1,1,F,68.0,2017-06-26,57000.0,60s,395.0
522,f19421c1d4aa40978ebb69ca19b0e20d,020d72e77c704c42bb0a858c1aaa3bcd,offer completed,5.0,bogo,1,1,F,68.0,2017-06-26,57000.0,60s,395.0
528,0b1e1539f2cc45b7b9fa7c272da2e1d7,020d72e77c704c42bb0a858c1aaa3bcd,offer completed,5.0,discount,1,1,F,68.0,2017-06-26,57000.0,60s,395.0
6,fafdcd668e3743c1bb461111dcafc2a4,0215efe5136d4a038cb81eae92d59368,offer completed,2.0,discount,1,1,F,58.0,2015-11-16,64000.0,50s,983.0
534,0b1e1539f2cc45b7b9fa7c272da2e1d7,0215efe5136d4a038cb81eae92d59368,offer completed,5.0,discount,1,1,F,58.0,2015-11-16,64000.0,50s,983.0
534,f19421c1d4aa40978ebb69ca19b0e20d,0215efe5136d4a038cb81eae92d59368,offer completed,5.0,bogo,1,1,F,58.0,2015-11-16,64000.0,50s,983.0
618,2298d6c36e964ae4a3e7e9706d1fb8c2,0215efe5136d4a038cb81eae92d59368,offer completed,3.0,discount,1,1,F,58.0,2015-11-16,64000.0,50s,983.0
96,4d5c57ea9a6940dd891ad53e9dbe8da0,021616b8deea46438e3badc7fca5894d,offer completed,10.0,bogo,1,1,M,28.0,2016-12-18,64000.0,20s,585.0
234,fafdcd668e3743c1bb461111dcafc2a4,021616b8deea46438e3badc7fca5894d,offer completed,2.0,discount,1,1,M,28.0,2016-12-18,64000.0,20s,585.0
426,f19421c1d4aa40978ebb69ca19b0e20d,0217c4393fd54e74a523b63c0fcc3da5,offer completed,5.0,bogo,1,1,M,70.0,2016-03-20,64000.0,60s,858.0
354,fafdcd668e3743c1bb461111dcafc2a4,0218964095c94da0bfac44cf40c9343f,offer completed,2.0,discount,1,1,M,77.0,2015-02-09,94000.0,70s,1263.0
174,2906b810c7d4411798c6938adc9daaa5,021adce38ab34ede96422ae107643fd5,offer completed,2.0,discount,1,1,M,57.0,2017-04-05,65000.0,50s,477.0
576,2906b810c7d4411798c6938adc9daaa5,021adce38ab34ede96422ae107643fd5,offer completed,2.0,discount,1,1,M,57.0,2017-04-05,65000.0,50s,477.0
576,2298d6c36e964ae4a3e7e9706d1fb8c2,021adce38ab34ede96422ae107643fd5,offer completed,3.0,discount,1,1,M,57.0,2017-04-05,65000.0,50s,477.0
366,fafdcd668e3743c1bb461111dcafc2a4,021c1940868647efbcb40ccdb942813b,offer completed,2.0,discount,1,1,F,46.0,2015-02-21,73000.0,40s,1251.0
366,f19421c1d4aa40978ebb69ca19b0e20d,021c1940868647efbcb40ccdb942813b,offer completed,5.0,bogo,1,1,F,46.0,2015-02-21,73000.0,40s,1251.0
624,f19421c1d4aa40978ebb69ca19b0e20d,021c1940868647efbcb40ccdb942813b,offer completed,5.0,bogo,1,1,F,46.0,2015-02-21,73000.0,40s,1251.0
624,ae264e3637204a6fb9bb56bc8210ddfd,021c1940868647efbcb40ccdb942813b,offer completed,10.0,bogo,1,1,F,46.0,2015-02-21,73000.0,40s,1251.0
714,fafdcd668e3743c1bb461111dcafc2a4,0222d267445f4f078bc325224e471766,offer completed,2.0,discount,1,1,M,64.0,2018-01-02,43000.0,60s,205.0
588,fafdcd668e3743c1bb461111dcafc2a4,0225045e245f4b7289cc55c0b5870ae2,offer completed,2.0,discount,1,1,F,42.0,2017-09-12,50000.0,40s,317.0
174,fafdcd668e3743c1bb461111dcafc2a4,022f5553a0704b53ba26f2d23cb1234d,offer completed,2.0,discount,1,1,F,46.0,2017-03-19,62000.0,40s,494.0
444,fafdcd668e3743c1bb461111dcafc2a4,022f5553a0704b53ba26f2d23cb1234d,offer completed,2.0,discount,1,1,F,46.0,2017-03-19,62000.0,40s,494.0
546,2906b810c7d4411798c6938adc9daaa5,022f5553a0704b53ba26f2d23cb1234d,offer completed,2.0,discount,1,1,F,46.0,2017-03-19,62000.0,40s,494.0
612,f19421c1d4aa40978ebb69ca19b0e20d,022f5553a0704b53ba26f2d23cb1234d,offer completed,5.0,bogo,1,1,F,46.0,2017-03-19,62000.0,40s,494.0
144,2298d6c36e964ae4a3e7e9706d1fb8c2,0231c913a51e420783be6bdeb75aa842,offer completed,3.0,discount,1,1,F,28.0,2018-01-20,65000.0,20s,187.0
528,f19421c1d4aa40978ebb69ca19b0e20d,0231c913a51e420783be6bdeb75aa842,offer completed,5.0,bogo,1,1,F,28.0,2018-01-20,65000.0,20s,187.0
612,2298d6c36e964ae4a3e7e9706d1fb8c2,0231c913a51e420783be6bdeb75aa842,offer completed,3.0,discount,1,1,F,28.0,2018-01-20,65000.0,20s,187.0
498,2298d6c36e964ae4a3e7e9706d1fb8c2,023411b8a45a4715979dae6cec425a8b,offer completed,3.0,discount,1,1,M,61.0,2018-05-23,59000.0,60s,64.0
96,fafdcd668e3743c1bb461111dcafc2a4,023a42cf62f742b795a975d56955e220,offer completed,2.0,discount,1,1,M,38.0,2017-08-27,66000.0,30s,333.0
714,2298d6c36e964ae4a3e7e9706d1fb8c2,023a42cf62f742b795a975d56955e220,offer completed,3.0,discount,1,1,M,38.0,2017-08-27,66000.0,30s,333.0
246,2298d6c36e964ae4a3e7e9706d1fb8c2,024218e67fa549a4a0a99b32b7b6fbf9,offer completed,3.0,discount,1,1,M,54.0,2018-03-08,70000.0,50s,140.0
606,2298d6c36e964ae4a3e7e9706d1fb8c2,024218e67fa549a4a0a99b32b7b6fbf9,offer completed,3.0,discount,1,1,M,54.0,2018-03-08,70000.0,50s,140.0
582,fafdcd668e3743c1bb461111dcafc2a4,0246e7cc7a3d4a98a940cb13776b5b55,offer completed,2.0,discount,1,1,M,70.0,2015-01-04,65000.0,60s,1299.0
624,fafdcd668e3743c1bb461111dcafc2a4,0246e7cc7a3d4a98a940cb13776b5b55,offer completed,2.0,discount,1,1,M,70.0,2015-01-04,65000.0,60s,1299.0
450,9b98b8c7a33c4b65b9aebfe6a799e6d9,0246f8fdf0b64014a98822b70231c58d,offer completed,5.0,bogo,1,1,F,81.0,2018-04-01,79000.0,80s,116.0
90,9b98b8c7a33c4b65b9aebfe6a799e6d9,0251876076024444864473545adce065,offer completed,5.0,bogo,1,1,M,74.0,2016-02-11,36000.0,70s,896.0
306,2298d6c36e964ae4a3e7e9706d1fb8c2,0251876076024444864473545adce065,offer completed,3.0,discount,1,1,M,74.0,2016-02-11,36000.0,70s,896.0
474,9b98b8c7a33c4b65b9aebfe6a799e6d9,027561a162a54d86b6d45af5071c4d27,offer completed,5.0,bogo,1,1,,,,,,
606,fafdcd668e3743c1bb461111dcafc2a4,027596e6ed19471392923eb833b25fd3,offer completed,2.0,discount,1,1,M,35.0,2017-08-29,64000.0,30s,331.0
30,2906b810c7d4411798c6938adc9daaa5,0276c9a3092d4f79a29d61a1462f9b4d,offer completed,2.0,discount,1,1,O,43.0,2017-05-26,56000.0,40s,426.0
174,2298d6c36e964ae4a3e7e9706d1fb8c2,0276c9a3092d4f79a29d61a1462f9b4d,offer completed,3.0,discount,1,1,O,43.0,2017-05-26,56000.0,40s,426.0
534,2906b810c7d4411798c6938adc9daaa5,0276c9a3092d4f79a29d61a1462f9b4d,offer completed,2.0,discount,1,1,O,43.0,2017-05-26,56000.0,40s,426.0
228,2906b810c7d4411798c6938adc9daaa5,027c18923c0146e58ccd615f6a62d82f,offer completed,2.0,discount,1,1,M,50.0,2015-01-23,73000.0,40s,1280.0
36,2906b810c7d4411798c6938adc9daaa5,028a12f0ee584455850300886174f3d7,offer completed,2.0,discount,1,1,F,79.0,2016-05-02,88000.0,70s,815.0
480,2298d6c36e964ae4a3e7e9706d1fb8c2,028c88a958e54c36a31c4800fd6e887b,offer completed,3.0,discount,1,1,F,84.0,2016-07-01,108000.0,80s,755.0
558,9b98b8c7a33c4b65b9aebfe6a799e6d9,028c88a958e54c36a31c4800fd6e887b,offer completed,5.0,bogo,1,1,F,84.0,2016-07-01,108000.0,80s,755.0
558,2298d6c36e964ae4a3e7e9706d1fb8c2,0295719cd357460cbab54f2392b01d19,offer completed,3.0,discount,1,1,,,,,,
336,2906b810c7d4411798c6938adc9daaa5,02a00d256444415da8460cd2a3457ea7,offer completed,2.0,discount,1,1,,,,,,
144,0b1e1539f2cc45b7b9fa7c272da2e1d7,02a3aa431c1047be8eafec3dcd6b5fd0,offer completed,5.0,discount,1,1,M,54.0,2018-06-06,70000.0,50s,50.0
192,9b98b8c7a33c4b65b9aebfe6a799e6d9,02a3aa431c1047be8eafec3dcd6b5fd0,offer completed,5.0,bogo,1,1,M,54.0,2018-06-06,70000.0,50s,50.0
354,4d5c57ea9a6940dd891ad53e9dbe8da0,02a3aa431c1047be8eafec3dcd6b5fd0,offer completed,10.0,bogo,1,1,M,54.0,2018-06-06,70000.0,50s,50.0
624,ae264e3637204a6fb9bb56bc8210ddfd,02a3aa431c1047be8eafec3dcd6b5fd0,offer completed,10.0,bogo,1,1,M,54.0,2018-06-06,70000.0,50s,50.0
618,2298d6c36e964ae4a3e7e9706d1fb8c2,02a458e1233342b79caff81edbcc30a9,offer completed,3.0,discount,1,1,F,59.0,2018-06-27,99000.0,50s,29.0
618,f19421c1d4aa40978ebb69ca19b0e20d,02a458e1233342b79caff81edbcc30a9,offer completed,5.0,bogo,1,1,F,59.0,2018-06-27,99000.0,50s,29.0
408,9b98b8c7a33c4b65b9aebfe6a799e6d9,02abd909ebc94aca8766f3f0ee39db80,offer completed,5.0,bogo,1,1,M,26.0,2018-02-22,61000.0,20s,154.0
546,ae264e3637204a6fb9bb56bc8210ddfd,02abd909ebc94aca8766f3f0ee39db80,offer completed,10.0,bogo,1,1,M,26.0,2018-02-22,61000.0,20s,154.0
606,2298d6c36e964ae4a3e7e9706d1fb8c2,02b148f44eee4b9ca7487371472a6781,offer completed,3.0,discount,1,1,,,,,,
660,fafdcd668e3743c1bb461111dcafc2a4,02b148f44eee4b9ca7487371472a6781,offer completed,2.0,discount,1,1,,,,,,
444,fafdcd668e3743c1bb461111dcafc2a4,02b5aa5725f94bcb94ca58208015b7bc,offer completed,2.0,discount,1,1,M,65.0,2016-10-28,46000.0,60s,636.0
684,fafdcd668e3743c1bb461111dcafc2a4,02b6895b3cab4f79a116bddc1c70b5c3,offer completed,2.0,discount,1,1,M,53.0,2017-10-13,34000.0,50s,286.0
396,4d5c57ea9a6940dd891ad53e9dbe8da0,02b7a80a321c4b078af92d494cc0f012,offer completed,10.0,bogo,1,1,F,32.0,2017-10-30,34000.0,30s,269.0
102,2906b810c7d4411798c6938adc9daaa5,02c6daf74a49491ca397f105ef944784,offer completed,2.0,discount,1,1,F,54.0,2016-04-24,109000.0,50s,823.0
288,0b1e1539f2cc45b7b9fa7c272da2e1d7,02c89861ce2c4010bf4ed63f6f6d5df3,offer completed,5.0,discount,1,1,M,58.0,2016-03-16,79000.0,50s,862.0
390,9b98b8c7a33c4b65b9aebfe6a799e6d9,02c89861ce2c4010bf4ed63f6f6d5df3,offer completed,5.0,bogo,1,1,M,58.0,2016-03-16,79000.0,50s,862.0
426,0b1e1539f2cc45b7b9fa7c272da2e1d7,02c89861ce2c4010bf4ed63f6f6d5df3,offer completed,5.0,discount,1,1,M,58.0,2016-03-16,79000.0,50s,862.0
576,2906b810c7d4411798c6938adc9daaa5,02c89861ce2c4010bf4ed63f6f6d5df3,offer completed,2.0,discount,1,1,M,58.0,2016-03-16,79000.0,50s,862.0
6,f19421c1d4aa40978ebb69ca19b0e20d,02dd040b77914163b1fd02efc3976d55,offer completed,5.0,bogo,1,1,M,37.0,2017-11-22,60000.0,30s,246.0
204,2906b810c7d4411798c6938adc9daaa5,02dd040b77914163b1fd02efc3976d55,offer completed,2.0,discount,1,1,M,37.0,2017-11-22,60000.0,30s,246.0
342,f19421c1d4aa40978ebb69ca19b0e20d,02dd040b77914163b1fd02efc3976d55,offer completed,5.0,bogo,1,1,M,37.0,2017-11-22,60000.0,30s,246.0
588,fafdcd668e3743c1bb461111dcafc2a4,02dd040b77914163b1fd02efc3976d55,offer completed,2.0,discount,1,1,M,37.0,2017-11-22,60000.0,30s,246.0
402,2298d6c36e964ae4a3e7e9706d1fb8c2,02e2211319524b9e8bd09794d00d8513,offer completed,3.0,discount,1,1,M,24.0,2016-11-20,73000.0,20s,613.0
594,fafdcd668e3743c1bb461111dcafc2a4,02e4c9dff62e4857a429a4be3ba73ed0,offer completed,2.0,discount,1,1,M,44.0,2017-10-17,74000.0,40s,282.0
438,4d5c57ea9a6940dd891ad53e9dbe8da0,02e5396559f94469b6d03e40d85830c7,offer completed,10.0,bogo,1,1,M,51.0,2016-01-07,98000.0,50s,931.0
12,4d5c57ea9a6940dd891ad53e9dbe8da0,02e6dbe7c694441a88f9160b6b0e1a35,offer completed,10.0,bogo,1,1,M,55.0,2017-10-05,61000.0,50s,294.0
522,2298d6c36e964ae4a3e7e9706d1fb8c2,02e6dd10b22c43fcb5a2dfc0038dac22,offer completed,3.0,discount,1,1,F,39.0,2016-10-15,74000.0,30s,649.0
348,fafdcd668e3743c1bb461111dcafc2a4,02eba2268a3640bb8e85880e12617c5f,offer completed,2.0,discount,1,1,F,79.0,2016-02-29,57000.0,70s,878.0
240,9b98b8c7a33c4b65b9aebfe6a799e6d9,02efe2a67be247a686f79ba1cbce42f1,offer completed,5.0,bogo,1,1,F,84.0,2017-01-28,96000.0,80s,544.0
366,f19421c1d4aa40978ebb69ca19b0e20d,02efe2a67be247a686f79ba1cbce42f1,offer completed,5.0,bogo,1,1,F,84.0,2017-01-28,96000.0,80s,544.0
594,2906b810c7d4411798c6938adc9daaa5,02efe2a67be247a686f79ba1cbce42f1,offer completed,2.0,discount,1,1,F,84.0,2017-01-28,96000.0,80s,544.0
522,9b98b8c7a33c4b65b9aebfe6a799e6d9,02efe413dd194069ab58abde38ab5e02,offer completed,5.0,bogo,1,1,F,59.0,2016-04-04,97000.0,50s,843.0
444,2298d6c36e964ae4a3e7e9706d1fb8c2,02f446e152254ab7b01e29698932dd01,offer completed,3.0,discount,1,1,,,,,,
30,fafdcd668e3743c1bb461111dcafc2a4,03019e49a5164723ae527bbd6949e0c1,offer completed,2.0,discount,1,1,M,45.0,2016-05-28,84000.0,40s,789.0
510,9b98b8c7a33c4b65b9aebfe6a799e6d9,03019e49a5164723ae527bbd6949e0c1,offer completed,5.0,bogo,1,1,M,45.0,2016-05-28,84000.0,40s,789.0
672,9b98b8c7a33c4b65b9aebfe6a799e6d9,03019e49a5164723ae527bbd6949e0c1,offer completed,5.0,bogo,1,1,M,45.0,2016-05-28,84000.0,40s,789.0
264,ae264e3637204a6fb9bb56bc8210ddfd,0305b52a24744a9bb660bffc6b39e884,offer completed,10.0,bogo,1,1,M,51.0,2015-12-18,114000.0,50s,951.0
66,f19421c1d4aa40978ebb69ca19b0e20d,030c30c1955f4a17be09b692caf5ec5f,offer completed,5.0,bogo,1,1,M,74.0,2016-04-12,69000.0,70s,835.0
378,f19421c1d4aa40978ebb69ca19b0e20d,030c30c1955f4a17be09b692caf5ec5f,offer completed,5.0,bogo,1,1,M,74.0,2016-04-12,69000.0,70s,835.0
366,f19421c1d4aa40978ebb69ca19b0e20d,03118ab70a404fada1a433cd6abaa491,offer completed,5.0,bogo,1,1,F,40.0,2018-01-20,63000.0,30s,187.0
576,2906b810c7d4411798c6938adc9daaa5,03118ab70a404fada1a433cd6abaa491,offer completed,2.0,discount,1,1,F,40.0,2018-01-20,63000.0,30s,187.0
186,2906b810c7d4411798c6938adc9daaa5,03257d4fcb6641aebaa46d5605d205ca,offer completed,2.0,discount,1,1,M,79.0,2017-03-08,71000.0,70s,505.0
390,fafdcd668e3743c1bb461111dcafc2a4,03257d4fcb6641aebaa46d5605d205ca,offer completed,2.0,discount,1,1,M,79.0,2017-03-08,71000.0,70s,505.0
408,f19421c1d4aa40978ebb69ca19b0e20d,03257d4fcb6641aebaa46d5605d205ca,offer completed,5.0,bogo,1,1,M,79.0,2017-03-08,71000.0,70s,505.0
174,fafdcd668e3743c1bb461111dcafc2a4,032aaa79b15e4103a9e91a786d416734,offer completed,2.0,discount,1,1,,,,,,
528,fafdcd668e3743c1bb461111dcafc2a4,032aaa79b15e4103a9e91a786d416734,offer completed,2.0,discount,1,1,,,,,,
222,4d5c57ea9a6940dd891ad53e9dbe8da0,0335d274249f4eb6b3c51527f02a3216,offer completed,10.0,bogo,1,1,F,21.0,2016-11-24,74000.0,20s,609.0
366,4d5c57ea9a6940dd891ad53e9dbe8da0,0335d274249f4eb6b3c51527f02a3216,offer completed,10.0,bogo,1,1,F,21.0,2016-11-24,74000.0,20s,609.0
468,fafdcd668e3743c1bb461111dcafc2a4,0335d274249f4eb6b3c51527f02a3216,offer completed,2.0,discount,1,1,F,21.0,2016-11-24,74000.0,20s,609.0
516,4d5c57ea9a6940dd891ad53e9dbe8da0,0335d274249f4eb6b3c51527f02a3216,offer completed,10.0,bogo,1,1,F,21.0,2016-11-24,74000.0,20s,609.0
690,2298d6c36e964ae4a3e7e9706d1fb8c2,03361f5f681e46ad97796d52caf9afa2,offer completed,3.0,discount,1,1,,,,,,
480,fafdcd668e3743c1bb461111dcafc2a4,033bf5269a494dd787e5e9f4a45b843c,offer completed,2.0,discount,1,1,M,82.0,2017-10-12,89000.0,80s,287.0
480,2298d6c36e964ae4a3e7e9706d1fb8c2,033bf5269a494dd787e5e9f4a45b843c,offer completed,3.0,discount,1,1,M,82.0,2017-10-12,89000.0,80s,287.0
582,2906b810c7d4411798c6938adc9daaa5,033bf5269a494dd787e5e9f4a45b843c,offer completed,2.0,discount,1,1,M,82.0,2017-10-12,89000.0,80s,287.0
150,fafdcd668e3743c1bb461111dcafc2a4,033d0a511a5c452ea2be37a23f8c6dcb,offer completed,2.0,discount,1,1,M,82.0,2015-11-20,78000.0,80s,979.0
588,9b98b8c7a33c4b65b9aebfe6a799e6d9,033fed8bb1504885b866429db25543a0,offer completed,5.0,bogo,1,1,M,66.0,2018-07-11,108000.0,60s,15.0
588,f19421c1d4aa40978ebb69ca19b0e20d,033fed8bb1504885b866429db25543a0,offer completed,5.0,bogo,1,1,M,66.0,2018-07-11,108000.0,60s,15.0
438,4d5c57ea9a6940dd891ad53e9dbe8da0,0342c7c449a84440b3f7a80ad095761a,offer completed,10.0,bogo,1,1,M,52.0,2016-01-06,56000.0,50s,932.0
528,fafdcd668e3743c1bb461111dcafc2a4,0342c7c449a84440b3f7a80ad095761a,offer completed,2.0,discount,1,1,M,52.0,2016-01-06,56000.0,50s,932.0
606,ae264e3637204a6fb9bb56bc8210ddfd,0342c7c449a84440b3f7a80ad095761a,offer completed,10.0,bogo,1,1,M,52.0,2016-01-06,56000.0,50s,932.0
156,fafdcd668e3743c1bb461111dcafc2a4,0345b2da6507473ca4400ed84dc6725a,offer completed,2.0,discount,1,1,F,70.0,2014-01-30,31000.0,60s,1638.0
366,fafdcd668e3743c1bb461111dcafc2a4,0345b2da6507473ca4400ed84dc6725a,offer completed,2.0,discount,1,1,F,70.0,2014-01-30,31000.0,60s,1638.0
198,f19421c1d4aa40978ebb69ca19b0e20d,034946bd82b34a219b556a47f1200828,offer completed,5.0,bogo,1,1,M,41.0,2017-09-19,68000.0,40s,310.0
204,fafdcd668e3743c1bb461111dcafc2a4,034b962ed61d4da1bb0baaec84cc2e85,offer completed,2.0,discount,1,1,M,60.0,2017-07-29,74000.0,50s,362.0
396,ae264e3637204a6fb9bb56bc8210ddfd,034b962ed61d4da1bb0baaec84cc2e85,offer completed,10.0,bogo,1,1,M,60.0,2017-07-29,74000.0,50s,362.0
642,ae264e3637204a6fb9bb56bc8210ddfd,034b962ed61d4da1bb0baaec84cc2e85,offer completed,10.0,bogo,1,1,M,60.0,2017-07-29,74000.0,50s,362.0
432,2298d6c36e964ae4a3e7e9706d1fb8c2,034ce97360c6485ab990d903343f9f08,offer completed,3.0,discount,1,1,M,23.0,2018-07-12,48000.0,20s,14.0
588,2298d6c36e964ae4a3e7e9706d1fb8c2,034ce97360c6485ab990d903343f9f08,offer completed,3.0,discount,1,1,M,23.0,2018-07-12,48000.0,20s,14.0
648,fafdcd668e3743c1bb461111dcafc2a4,03533ca5a4244ca3ac48b9c8ccba8332,offer completed,2.0,discount,1,1,,,,,,
480,2906b810c7d4411798c6938adc9daaa5,0355c6a5fdbc429ea5b05e8a9ecd2eae,offer completed,2.0,discount,1,1,F,77.0,2016-06-09,88000.0,70s,777.0
714,9b98b8c7a33c4b65b9aebfe6a799e6d9,0355c6a5fdbc429ea5b05e8a9ecd2eae,offer completed,5.0,bogo,1,1,F,77.0,2016-06-09,88000.0,70s,777.0
84,4d5c57ea9a6940dd891ad53e9dbe8da0,03568fe0e51b41a9bd752ec8be307ba5,offer completed,10.0,bogo,1,1,M,67.0,2013-10-19,73000.0,60s,1741.0
180,2906b810c7d4411798c6938adc9daaa5,03568fe0e51b41a9bd752ec8be307ba5,offer completed,2.0,discount,1,1,M,67.0,2013-10-19,73000.0,60s,1741.0
360,f19421c1d4aa40978ebb69ca19b0e20d,03575a43a3da4691998de01fff617f99,offer completed,5.0,bogo,1,1,M,81.0,2017-09-20,115000.0,80s,309.0
522,f19421c1d4aa40978ebb69ca19b0e20d,03575a43a3da4691998de01fff617f99,offer completed,5.0,bogo,1,1,M,81.0,2017-09-20,115000.0,80s,309.0
594,ae264e3637204a6fb9bb56bc8210ddfd,03575a43a3da4691998de01fff617f99,offer completed,10.0,bogo,1,1,M,81.0,2017-09-20,115000.0,80s,309.0
276,9b98b8c7a33c4b65b9aebfe6a799e6d9,035d5aa3c23a4059ae663b4c07aa26ce,offer completed,5.0,bogo,1,1,F,37.0,2015-11-22,89000.0,30s,977.0
534,fafdcd668e3743c1bb461111dcafc2a4,035d5aa3c23a4059ae663b4c07aa26ce,offer completed,2.0,discount,1,1,F,37.0,2015-11-22,89000.0,30s,977.0
378,2298d6c36e964ae4a3e7e9706d1fb8c2,03637e48ffda4bf9b73b079d03c0bbe3,offer completed,3.0,discount,1,1,M,35.0,2017-12-17,48000.0,30s,221.0
588,2298d6c36e964ae4a3e7e9706d1fb8c2,03637e48ffda4bf9b73b079d03c0bbe3,offer completed,3.0,discount,1,1,M,35.0,2017-12-17,48000.0,30s,221.0
588,f19421c1d4aa40978ebb69ca19b0e20d,03637e48ffda4bf9b73b079d03c0bbe3,offer completed,5.0,bogo,1,1,M,35.0,2017-12-17,48000.0,30s,221.0
654,fafdcd668e3743c1bb461111dcafc2a4,03676dc08a0a4899b0af5030bb6da6f5,offer completed,2.0,discount,1,1,M,44.0,2016-11-15,83000.0,40s,618.0
456,2906b810c7d4411798c6938adc9daaa5,036e4bedca2045afad50fda2d3b505ab,offer completed,2.0,discount,1,1,M,71.0,2018-03-19,78000.0,70s,129.0
456,fafdcd668e3743c1bb461111dcafc2a4,036e4bedca2045afad50fda2d3b505ab,offer completed,2.0,discount,1,1,M,71.0,2018-03-19,78000.0,70s,129.0
432,fafdcd668e3743c1bb461111dcafc2a4,037334c596b849cc8f8004e4e663b005,offer completed,2.0,discount,1,1,,,,,,
606,2298d6c36e964ae4a3e7e9706d1fb8c2,0375600415e24e0a9fd83ec191d5955d,offer completed,3.0,discount,1,1,M,50.0,2014-01-07,65000.0,40s,1661.0
